campus_id,meter_id,timestamp,consumption
1,5,2021-01-12 06:45:00,434.16
1,5,2021-01-12 07:00:00,434.16
1,5,2021-01-12 07:15:00,434.16
1,5,2021-01-12 07:30:00,434.16
1,5,2021-01-12 07:45:00,434.16
1,5,2021-01-12 08:00:00,434.16
1,5,2021-01-12 08:15:00,434.16
1,5,2021-01-12 08:30:00,434.16
1,5,2021-01-12 08:45:00,434.16
1,5,2021-01-12 09:00:00,434.16
1,5,2021-01-12 09:15:00,434.16
1,5,2021-01-12 09:30:00,434.16
1,5,2021-01-12 09:45:00,434.16
1,5,2021-01-12 10:00:00,434.16
1,5,2021-01-12 10:15:00,434.16
1,5,2021-01-12 10:30:00,
1,5,2021-01-12 10:45:00,434.16
1,5,2021-01-12 11:00:00,434.16
1,5,2021-01-12 11:15:00,434.16
1,5,2021-01-12 11:30:00,434.16
1,5,2021-01-12 11:45:00,438.42
1,5,2021-01-12 12:00:00,438.42
1,5,2021-01-12 12:15:00,438.42
1,5,2021-01-12 12:30:00,438.42
1,5,2021-01-12 12:45:00,438.42
1,5,2021-01-12 13:00:00,438.42
1,5,2021-01-12 13:15:00,438.42
1,5,2021-01-12 13:30:00,438.42
1,5,2021-01-12 13:45:00,438.42
1,5,2021-01-12 14:00:00,438.42
1,5,2021-01-12 14:15:00,438.42
1,5,2021-01-12 14:30:00,438.42
1,5,2021-01-12 14:45:00,438.42
1,5,2021-01-12 15:00:00,438.42
1,5,2021-01-12 15:15:00,438.42
1,5,2021-01-12 15:30:00,438.42
1,5,2021-01-12 15:45:00,438.42
1,5,2021-01-12 16:00:00,438.42
1,5,2021-01-12 16:15:00,438.42
1,5,2021-01-12 16:30:00,438.42
1,5,2021-01-12 16:45:00,438.42
1,5,2021-01-12 17:00:00,438.42
1,5,2021-01-12 17:15:00,438.42
1,5,2021-01-12 17:30:00,438.42
1,5,2021-01-12 17:45:00,438.42
1,5,2021-01-12 18:00:00,438.42
1,5,2021-01-12 18:15:00,438.42
1,5,2021-01-12 18:30:00,438.42
1,5,2021-01-12 18:45:00,438.42
1,5,2021-01-12 19:00:00,438.42
1,5,2021-01-12 19:15:00,438.42
1,5,2021-01-12 19:30:00,438.42
1,5,2021-01-12 19:45:00,438.42
1,5,2021-01-12 20:00:00,438.42
1,5,2021-01-12 20:15:00,438.42
1,5,2021-01-12 20:30:00,438.42
1,5,2021-01-12 20:45:00,438.42
1,5,2021-01-12 21:00:00,438.42
1,5,2021-01-12 21:15:00,438.42
1,5,2021-01-12 21:30:00,438.42
1,5,2021-01-12 21:45:00,438.42
1,5,2021-01-12 22:00:00,438.42
1,5,2021-01-12 22:15:00,438.42
1,5,2021-01-12 22:30:00,438.42
1,5,2021-01-12 22:45:00,438.42
1,5,2021-01-12 23:00:00,438.42
1,5,2021-01-12 23:15:00,438.42
1,5,2021-01-12 23:30:00,438.42
1,5,2021-01-12 23:45:00,438.42
1,5,2021-02-10 00:00:00,386.264
1,5,2021-02-10 00:15:00,386.264
1,5,2021-02-10 00:30:00,386.264
1,5,2021-02-10 00:45:00,386.264
1,5,2021-02-10 01:00:00,386.264
1,5,2021-02-10 01:15:00,386.264
1,5,2021-02-10 01:30:00,386.264
1,5,2021-02-10 01:45:00,386.264
1,5,2021-02-10 02:00:00,386.264
1,5,2021-02-10 02:15:00,386.264
1,5,2021-02-10 02:30:00,386.264
1,5,2021-02-10 02:45:00,386.264
1,5,2021-02-10 03:00:00,386.264
1,5,2021-02-10 03:15:00,386.264
1,5,2021-02-10 03:30:00,386.264
1,5,2021-02-10 03:45:00,386.264
1,5,2021-02-10 04:00:00,386.264
1,5,2021-02-10 04:15:00,386.264
1,5,2021-02-10 04:30:00,386.264
1,5,2021-02-10 04:45:00,386.264
1,5,2021-02-10 05:00:00,386.264
1,5,2021-02-10 05:15:00,386.264
1,5,2021-02-10 05:30:00,386.264
1,5,2021-02-10 05:45:00,386.264
1,5,2021-02-10 06:00:00,386.264
1,5,2021-02-10 06:15:00,386.264
1,5,2021-02-10 06:30:00,386.264
1,5,2021-02-10 06:45:00,386.264
1,5,2021-02-10 07:00:00,386.264
1,5,2021-02-10 07:15:00,386.264
1,5,2021-02-10 07:30:00,386.264
1,5,2021-02-10 07:45:00,386.264
1,5,2021-02-10 08:00:00,386.264
1,5,2021-02-10 08:15:00,386.264
1,5,2021-02-10 08:30:00,386.264
1,5,2021-02-10 08:45:00,386.264
1,5,2021-02-10 09:00:00,386.264
1,5,2021-02-10 09:15:00,386.264
1,5,2021-02-10 09:30:00,386.264
1,5,2021-02-10 09:45:00,386.264
1,5,2021-02-10 10:00:00,386.264
1,5,2021-02-10 10:15:00,386.264
1,5,2021-02-10 10:30:00,386.264
1,5,2021-02-10 10:45:00,386.264
1,5,2021-02-10 11:00:00,386.264
1,5,2021-02-10 11:15:00,386.264
1,5,2021-02-10 11:30:00,386.264
1,5,2021-02-10 11:45:00,386.264
1,5,2021-02-10 12:00:00,386.264
1,5,2021-02-10 12:15:00,386.264
1,5,2021-02-10 12:30:00,386.264
1,5,2021-02-10 12:45:00,386.264
1,5,2021-02-10 13:00:00,386.264
1,5,2021-02-10 13:15:00,386.264
1,5,2021-02-10 13:30:00,386.264
1,5,2021-02-10 13:45:00,386.264
1,5,2021-02-10 14:00:00,386.264
1,5,2021-02-10 14:15:00,386.264
1,5,2021-02-10 14:30:00,386.264
1,5,2021-02-10 14:45:00,386.264
1,5,2021-02-10 15:00:00,386.264
1,5,2021-02-10 15:15:00,386.264
1,5,2021-02-10 15:30:00,386.264
1,5,2021-02-10 15:45:00,386.264
1,5,2021-02-10 16:00:00,386.264
1,5,2021-02-10 16:15:00,386.264
1,5,2021-02-10 16:30:00,386.264
1,5,2021-02-10 16:45:00,386.264
1,5,2021-02-10 17:00:00,386.264
1,5,2021-02-10 17:15:00,386.264
1,5,2021-02-10 17:30:00,386.264
1,5,2021-02-10 17:45:00,386.264
1,5,2021-02-10 18:00:00,386.264
1,5,2021-02-10 18:15:00,386.264
1,5,2021-02-10 18:30:00,386.264
1,5,2021-02-10 18:45:00,386.264
1,5,2021-02-10 19:00:00,386.264
1,5,2021-02-10 19:15:00,386.264
1,5,2021-02-10 19:30:00,386.264
1,5,2021-02-10 19:45:00,386.264
1,5,2021-02-10 20:00:00,386.264
1,5,2021-02-10 20:15:00,386.264
1,5,2021-02-10 20:30:00,386.264
1,5,2021-02-10 20:45:00,386.264
1,5,2021-02-10 21:00:00,386.264
1,5,2021-02-10 21:15:00,386.264
1,5,2021-02-10 21:30:00,386.264
1,5,2021-02-10 21:45:00,386.264
1,5,2021-02-10 22:00:00,386.264
1,5,2021-02-10 22:15:00,386.264
1,5,2021-02-10 22:30:00,386.264
1,5,2021-02-10 22:45:00,386.264
1,5,2021-02-10 23:00:00,386.264
1,5,2021-02-10 23:15:00,386.264
1,5,2021-02-10 23:30:00,386.264
1,5,2021-02-10 23:45:00,386.264
1,5,2021-02-11 00:00:00,406.735
1,5,2021-02-11 00:15:00,406.735
1,5,2021-02-11 00:30:00,406.735
1,5,2021-02-11 00:45:00,406.735
1,5,2021-02-11 01:00:00,406.735
1,5,2021-02-11 01:15:00,406.735
1,5,2021-02-11 01:30:00,406.735
1,5,2021-02-11 01:45:00,406.735
1,5,2021-02-11 02:00:00,406.735
1,5,2021-02-11 02:15:00,406.735
1,5,2021-02-11 02:30:00,406.735
1,5,2021-02-11 02:45:00,406.735
1,5,2021-02-11 03:00:00,406.735
1,5,2021-02-11 03:15:00,406.735
1,5,2021-02-11 03:30:00,406.735
1,5,2021-02-11 03:45:00,406.735
1,5,2021-02-11 04:00:00,406.735
1,5,2021-02-11 04:15:00,406.735
1,5,2021-02-11 04:30:00,406.735
1,5,2021-02-11 04:45:00,406.735
1,5,2021-02-11 05:00:00,406.735
1,5,2021-02-11 05:15:00,406.735
1,5,2021-02-11 05:30:00,406.735
1,5,2021-02-11 05:45:00,406.735
1,5,2021-02-11 06:00:00,406.735
1,5,2021-02-11 06:15:00,406.735
1,5,2021-02-11 06:30:00,406.735
1,5,2021-02-11 06:45:00,406.735
1,5,2021-02-11 07:00:00,406.735
1,5,2021-02-11 07:15:00,406.735
1,5,2021-02-11 07:30:00,406.735
1,5,2021-02-11 07:45:00,406.735
1,5,2021-02-11 08:00:00,406.735
1,5,2021-02-11 08:15:00,406.735
1,5,2021-02-11 08:30:00,406.735
1,5,2021-02-11 08:45:00,406.735
1,5,2021-02-11 09:00:00,406.735
1,5,2021-02-11 09:15:00,406.735
1,5,2021-02-11 09:30:00,406.735
1,5,2021-02-11 09:45:00,406.735
1,5,2021-02-11 10:00:00,406.735
1,5,2021-02-11 10:15:00,406.735
1,5,2021-02-11 10:30:00,406.735
1,5,2021-02-11 10:45:00,406.735
1,5,2021-02-11 11:00:00,406.735
1,5,2021-02-11 11:15:00,406.735
1,5,2021-02-11 11:30:00,406.735
1,5,2021-02-11 11:45:00,407.204
1,5,2021-02-11 12:00:00,407.204
1,5,2021-02-11 12:15:00,407.204
1,5,2021-02-11 12:30:00,407.204
1,5,2021-02-11 12:45:00,407.204
1,5,2021-02-11 13:00:00,407.204
1,5,2021-02-11 13:15:00,407.204
1,5,2021-02-11 13:30:00,407.204
1,5,2021-02-11 13:45:00,407.204
1,5,2021-02-11 14:00:00,407.204
1,5,2021-02-11 14:15:00,407.204
1,5,2021-02-11 14:30:00,407.204
1,5,2021-02-11 14:45:00,407.204
1,5,2021-02-11 15:00:00,407.204
1,5,2021-02-11 15:15:00,407.204
1,5,2021-02-11 15:30:00,407.204
1,5,2021-02-11 15:45:00,407.204
1,5,2021-02-11 16:00:00,407.204
1,5,2021-02-11 16:15:00,407.204
1,5,2021-02-11 16:30:00,407.204
1,5,2021-02-11 16:45:00,407.204
1,5,2021-02-11 17:00:00,407.204
1,5,2021-02-11 17:15:00,407.204
1,5,2021-02-11 17:30:00,407.204
1,5,2021-02-11 17:45:00,407.204
1,5,2021-02-11 18:00:00,407.204
1,5,2021-02-11 18:15:00,407.204
1,5,2021-02-11 18:30:00,407.204
1,5,2021-02-11 18:45:00,407.204
1,5,2021-02-11 19:00:00,407.204
1,5,2021-02-11 19:15:00,407.204
1,5,2021-02-11 19:30:00,407.204
1,5,2021-02-11 19:45:00,407.204
1,5,2021-02-11 20:00:00,407.204
1,5,2021-02-11 20:15:00,407.204
1,5,2021-02-11 20:30:00,407.204
1,5,2021-02-11 20:45:00,407.204
1,5,2021-02-11 21:00:00,407.204
1,5,2021-02-11 21:15:00,407.204
1,5,2021-02-11 21:30:00,407.204
1,5,2021-02-11 21:45:00,407.204
1,5,2021-02-11 22:00:00,407.204
1,5,2021-02-11 22:15:00,407.204
1,5,2021-02-11 22:30:00,407.204
1,5,2021-02-11 22:45:00,407.475
1,5,2021-02-11 23:00:00,407.475
1,5,2021-02-11 23:15:00,407.475
1,5,2021-02-11 23:30:00,407.475
1,5,2021-02-11 23:45:00,407.475
1,5,2021-02-12 00:00:00,438.42
1,5,2021-02-12 00:15:00,438.42
1,5,2021-02-12 00:30:00,438.42
1,5,2021-02-12 00:45:00,438.42
1,5,2021-02-12 01:00:00,438.42
1,5,2021-02-12 01:15:00,438.42
1,5,2021-02-12 01:30:00,438.42
1,5,2021-02-12 01:45:00,438.42
1,5,2021-02-12 02:00:00,438.42
1,5,2021-02-12 02:15:00,438.42
1,5,2021-02-12 02:30:00,438.42
1,5,2021-02-12 02:45:00,438.42
1,5,2021-02-12 03:00:00,438.42
1,5,2021-02-12 03:15:00,438.42
1,5,2021-02-12 03:30:00,438.42
1,5,2021-02-12 03:45:00,438.42
1,5,2021-02-12 04:00:00,438.42
1,5,2021-02-12 04:15:00,438.42
1,5,2021-02-12 04:30:00,438.42
1,5,2021-02-12 04:45:00,438.42
1,5,2021-02-12 05:00:00,438.42
1,5,2021-02-12 05:15:00,438.42
1,5,2021-02-12 05:30:00,438.42
1,5,2021-02-12 05:45:00,438.42
1,5,2021-02-12 06:00:00,438.42
1,5,2021-02-12 06:15:00,438.42
1,5,2021-02-12 06:30:00,438.42
1,5,2021-02-12 06:45:00,438.42
1,5,2021-02-12 07:00:00,438.42
1,5,2021-02-12 07:15:00,438.42
1,5,2021-02-12 07:30:00,438.42
1,5,2021-02-12 07:45:00,438.42
1,5,2021-02-12 08:00:00,438.42
1,5,2021-02-12 08:15:00,438.42
1,5,2021-02-12 08:30:00,438.42
1,5,2021-02-12 08:45:00,438.42
1,5,2021-02-12 09:00:00,438.42
1,5,2021-02-12 09:15:00,438.42
1,5,2021-02-12 09:30:00,438.42
1,5,2021-02-12 09:45:00,438.42
1,5,2021-02-12 10:00:00,438.42
1,5,2021-02-12 10:15:00,438.42
1,5,2021-02-12 10:30:00,438.42
1,5,2021-02-12 10:45:00,438.42
1,5,2021-02-12 11:00:00,438.42
1,5,2021-02-12 11:15:00,438.42
1,5,2021-02-12 11:30:00,438.42
1,5,2021-02-12 11:45:00,438.42
1,5,2021-02-12 12:00:00,438.42
1,5,2021-02-12 12:15:00,438.42
1,5,2021-02-12 12:30:00,438.42
1,5,2021-02-12 12:45:00,438.42
1,5,2021-02-12 13:00:00,438.42
1,5,2021-02-12 13:15:00,438.42
1,5,2021-02-12 13:30:00,438.42
1,5,2021-02-12 13:45:00,438.42
1,5,2021-02-12 14:00:00,438.42
1,5,2021-02-12 14:15:00,438.42
1,5,2021-02-12 14:30:00,438.42
1,5,2021-02-12 14:45:00,438.42
1,5,2021-02-12 15:00:00,438.42
1,5,2021-02-12 15:15:00,438.42
1,5,2021-02-12 15:30:00,438.42
1,5,2021-02-12 15:45:00,438.42
1,5,2021-02-12 16:00:00,438.42
1,5,2021-02-12 16:15:00,438.42
1,5,2021-02-12 16:30:00,438.42
1,5,2021-02-12 16:45:00,438.42
1,5,2021-02-12 17:00:00,438.42
1,5,2021-02-12 17:15:00,438.42
1,5,2021-02-12 17:30:00,438.42
1,5,2021-02-12 17:45:00,438.42
1,5,2021-02-12 18:00:00,438.42
1,5,2021-02-12 18:15:00,438.42
1,5,2021-02-12 18:30:00,438.42
1,5,2021-02-12 18:45:00,438.42
1,5,2021-02-12 19:00:00,438.42
1,5,2021-02-12 19:15:00,438.42
1,5,2021-02-12 19:30:00,438.42
1,5,2021-02-12 19:45:00,438.42
1,5,2021-02-12 20:00:00,438.42
1,5,2021-02-12 20:15:00,438.42
1,5,2021-02-12 20:30:00,438.42
1,5,2021-02-12 20:45:00,438.42
1,5,2021-02-12 21:00:00,438.42
1,5,2021-02-12 21:15:00,438.42
1,5,2021-02-12 21:30:00,438.42
1,5,2021-02-12 21:45:00,438.42
1,5,2021-02-12 22:00:00,438.42
1,5,2021-02-12 22:15:00,438.42
1,5,2021-02-12 22:30:00,438.42
1,5,2021-02-12 22:45:00,438.42
1,5,2021-02-12 23:00:00,438.42
1,5,2021-02-12 23:15:00,438.42
1,5,2021-02-12 23:30:00,438.42
1,5,2021-02-12 23:45:00,438.42
1,5,2021-03-10 00:00:00,386.264
1,5,2021-03-10 00:15:00,386.264
1,5,2021-03-10 00:30:00,386.264
1,5,2021-03-10 00:45:00,386.264
1,5,2021-03-10 01:00:00,386.264
1,5,2021-03-10 01:15:00,386.264
1,5,2021-03-10 01:30:00,386.264
1,5,2021-03-10 01:45:00,386.264
1,5,2021-03-10 02:00:00,386.264
1,5,2021-03-10 03:15:00,386.264
1,5,2021-03-10 03:30:00,386.264
1,5,2021-03-10 03:45:00,386.264
1,5,2021-03-10 04:00:00,386.264
1,5,2021-03-10 04:15:00,386.264
1,5,2021-03-10 04:30:00,386.264
1,5,2021-03-10 04:45:00,386.264
1,5,2021-03-10 05:00:00,386.264
1,5,2021-03-10 05:15:00,386.264
1,5,2021-03-10 05:30:00,386.264
1,5,2021-03-10 05:45:00,386.264
1,5,2021-03-10 06:00:00,386.264
1,5,2021-03-10 06:15:00,386.264
1,5,2021-03-10 06:30:00,386.264
1,5,2021-03-10 06:45:00,386.264
1,5,2021-03-10 07:00:00,386.264
1,5,2021-03-10 07:15:00,386.264
1,5,2021-03-10 07:30:00,386.264
1,5,2021-03-10 07:45:00,386.264
1,5,2021-03-10 08:00:00,386.264
1,5,2021-03-10 08:15:00,386.264
1,5,2021-03-10 08:30:00,386.264
1,5,2021-03-10 08:45:00,386.264
1,5,2021-03-10 09:00:00,386.264
1,5,2021-03-10 09:15:00,386.264
1,5,2021-03-10 09:30:00,386.264
1,5,2021-03-10 09:45:00,386.264
1,5,2021-03-10 10:00:00,386.264
1,5,2021-03-10 10:15:00,386.264
1,5,2021-03-10 10:30:00,386.264
1,5,2021-03-10 10:45:00,386.264
1,5,2021-03-10 11:00:00,386.264
1,5,2021-03-10 11:15:00,386.264
1,5,2021-03-10 11:30:00,386.264
1,5,2021-03-10 11:45:00,386.264
1,5,2021-03-10 12:00:00,386.264
1,5,2021-03-10 12:15:00,386.264
1,5,2021-03-10 12:30:00,386.264
1,5,2021-03-10 12:45:00,386.264
1,5,2021-03-10 13:00:00,386.264
1,5,2021-03-10 13:15:00,386.264
1,5,2021-03-10 13:30:00,386.264
1,5,2021-03-10 13:45:00,386.264
1,5,2021-03-10 14:00:00,386.264
1,5,2021-03-10 14:15:00,386.264
1,5,2021-03-10 14:30:00,386.264
1,5,2021-03-10 14:45:00,386.264
1,5,2021-03-10 15:00:00,386.264
1,5,2021-03-10 15:15:00,386.264
1,5,2021-03-10 15:30:00,386.264
1,5,2021-03-10 15:45:00,386.264
1,5,2021-03-10 16:00:00,386.264
1,5,2021-03-10 16:15:00,386.264
1,5,2021-03-10 16:30:00,386.264
1,5,2021-03-10 16:45:00,386.264
1,5,2021-03-10 17:00:00,386.264
1,5,2021-03-10 17:15:00,386.264
1,5,2021-03-10 17:30:00,386.264
1,5,2021-03-10 17:45:00,386.264
1,5,2021-03-10 18:00:00,386.264
1,5,2021-03-10 18:15:00,386.264
1,5,2021-03-10 18:30:00,386.264
1,5,2021-03-10 18:45:00,386.264
1,5,2021-03-10 19:00:00,386.264
1,5,2021-03-10 19:15:00,386.264
1,5,2021-03-10 19:30:00,386.264
1,5,2021-03-10 19:45:00,386.264
1,5,2021-03-10 20:00:00,386.264
1,5,2021-03-10 20:15:00,386.264
1,5,2021-03-10 20:30:00,386.264
1,5,2021-03-10 20:45:00,386.264
1,5,2021-03-10 21:00:00,386.264
1,5,2021-03-10 21:15:00,386.264
1,5,2021-03-10 21:30:00,386.264
1,5,2021-03-10 21:45:00,386.264
1,5,2021-03-10 22:00:00,386.264
1,5,2021-03-10 22:15:00,386.264
1,5,2021-03-10 22:30:00,386.264
1,5,2021-03-10 22:45:00,386.264
1,5,2021-03-10 23:00:00,386.264
